numac,codeinsee,ville,lumiere,intersection,atmospherique,collision,route,tues,hospitalises,leger,indemnes,gravite,latitude,longitude
453698,77449,Serris,3,1,1,1,1,2,1,0,0,210.8,48.83239,2.78047
453699,77132,Coupvray,3,1,1,1,2,2,1,0,0,210.8,48.882695,2.793489
453700,77261,Lorrez-le-Bocage-Preaux,4,1,1,1,3,2,1,0,0,210.8,48.226,2.867
453703,77294,Mitry-Mory,1,1,2,3,3,2,1,0,0,210.8,48.967052,2.607387
453704,77293,Misy-sur-Yonne,3,1,3,7,3,2,1,0,0,210.8,48.359865,3.089311
453705,77118,Claye-Souilly,1,3,1,3,3,2,1,0,1,210.8,48.937048,2.673154
453706,77048,Bourron-Marlotte,1,9,1,3,3,2,1,0,0,210.8,48.3429,2.69262
453707,77215,Gretz-Armainvilliers,1,1,1,5,2,2,1,0,3,210.8,48.734281,2.731862
453708,77091,Les Chapelles-Bourbon,1,1,7,3,2,2,1,0,1,210.8,48.774,2.862
453709,78621,Trappes,1,1,1,2,4,2,1,0,1,210.8,48.7643,1.98081
453755,95277,Gonesse,3,1,1,1,1,2,1,0,0,210.8,48.973831,2.489411
453756,95134,Champagne-sur-Oise,3,1,1,1,3,2,1,0,0,210.8,49.1313,2.2283
453797,77186,Fontainebleau,3,1,2,2,3,2,1,1,0,211.23,48.49598,2.63339
453799,78464,Orcemont,1,1,1,1,3,2,1,1,0,211.23,48.5791,1.82018
453809,91433,Morigny-Champigny,3,1,2,1,3,2,1,1,0,211.23,48.427144,2.217334
453810,91235,Fleury-Merogis,5,1,1,2,2,2,1,1,1,211.23,48.625422,2.363023
453811,94034,Fresnes,5,1,2,2,1,2,1,1,0,211.23,48.757082,2.330078
453834,77069,Chailly-en-Biere,1,1,1,1,3,2,1,2,0,211.66,48.461,2.603
453837,91414,Monnerville,1,1,1,7,2,2,1,2,0,211.66,48.35,2.039
453838,94078,Villeneuve-Saint-Georges,5,1,1,6,2,2,1,2,1,211.66,48.72472,2.44509
453939,77186,Fontainebleau,1,1,1,1,3,2,2,0,0,221.6,48.376095,2.648069
453940,77305,Montereau-Fault-Yonne,1,1,1,1,3,2,2,0,0,221.6,48.38104,2.96341
453941,78490,Plaisir,5,6,1,7,3,2,2,0,1,221.6,48.82701,1.95069
453954,91534,Saclay,3,1,1,2,2,2,2,0,0,221.6,48.727625,2.165754
453956,93066,Saint-Denis,1,1,1,3,4,2,2,0,0,221.6,48.94583,2.35934
453983,77339,Noisy-sur-Ecole,1,1,1,1,3,2,2,1,0,222.03,48.373,2.515
453991,75013,Paris,5,1,1,6,4,2,2,2,0,222.46,48.82137,2.3685
454036,77458,Souppes-sur-Loing,5,1,1,7,4,2,3,0,0,232.4,48.17507,2.7445
454083,77319,Mortery,1,1,1,3,3,2,4,0,0,243.2,48.59882,3.26033
454168,77237,Jossigny,3,1,1,2,1,3,0,0,0,300,48.82994,2.74814
454179,95527,Roissy-en-France,3,1,1,7,3,3,0,0,0,300,48.9908,2.4891
454185,77237,Jossigny,3,1,2,5,1,3,0,1,4,300.43,48.82994,2.74814
454246,77108,Chelles,1,6,1,6,4,3,1,2,0,311.66,48.90409,2.58819
454248,77122,Combs-la-Ville,1,1,1,4,2,3,1,5,0,312.95,48.646838,2.580376
454250,77359,Perthes,1,1,1,6,1,2,11,0,34,318.8,48.486,2.514
454270,77186,Fontainebleau,1,1,8,3,9,3,2,0,1,321.6,48.41837,2.70922
454271,77350,Ozoir-la-Ferriere,3,1,1,2,2,3,2,0,0,321.6,48.760637,2.664208
454291,77186,Fontainebleau,3,1,1,3,3,3,3,0,0,332.4,48.479079,2.672475
454301,78372,Marly-le-Roi,3,1,1,5,3,3,5,0,0,354,48.86615,2.09376
454303,75112,Paris,2,1,1,6,1,3,6,0,0,364.8,48.81706,2.45427
454320,92064,Saint-Cloud,2,6,1,6,3,4,0,0,0,400,48.84172,2.20116
454339,75013,Paris,5,3,1,3,4,4,1,3,1,412.09,48.825117,2.357519
454359,77258,Lognes,3,1,5,6,1,5,0,2,4,500.86,48.831218,2.639515
